epoch,timestamp,elapsed_time,total_loss,pde_loss,surf_loss,wt_head_loss,wt_kin_loss,ic_h_loss,ic_zb_loss,pde_grad,surf_grad,wt_head_grad,wt_kin_grad,ic_h_grad,ic_zb_grad,total_grad,pde_weight,surf_weight,wt_head_weight,wt_kin_weight,ic_h_weight,ic_zb_weight,cache_mean_residual,cache_max_residual,cache_std_residual,learning_rate,epoch_time
3499,2025-09-30T01:30:29.185456,38.69111084938049,0.0001556134520797059,0.0,0.0001556134520797059,0.0,0.0,0.0,0.0,0.0,0.08533063557846297,0.0,0.0,0.0,0.0,0.08533063557846297,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3335995845409343e-06,1.874394683909486e-06,4.987128363609372e-07,0.0001,0.013348579406738281
3549,2025-09-30T01:30:29.707342,39.21299719810486,0.005568178370594978,0.0,0.005568178370594978,0.0,0.0,0.0,0.0,0.0,0.28709944620204025,0.0,0.0,0.0,0.0,0.28709944620204025,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.013131856918334961
3599,2025-09-30T01:30:30.256455,39.76210975646973,0.002966748783364892,0.0,0.002966748783364892,0.0,0.0,0.0,0.0,0.0,0.28661559142453275,0.0,0.0,0.0,0.0,0.28661559142453275,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.013187170028686523
3649,2025-09-30T01:30:30.785071,40.29072594642639,0.00016614751075394452,0.0,0.00016614751075394452,0.0,0.0,0.0,0.0,0.0,0.0536116733283891,0.0,0.0,0.0,0.0,0.0536116733283891,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.010095834732055664
3699,2025-09-30T01:30:31.311808,40.817462682724,1.3542972737923265e-05,0.0,1.3542972737923265e-05,0.0,0.0,0.0,0.0,0.0,0.024262305040377605,0.0,0.0,0.0,0.0,0.024262305040377605,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.010092973709106445
3749,2025-09-30T01:30:31.877823,41.38347792625427,9.723962648422457e-06,0.0,9.723962648422457e-06,0.0,0.0,0.0,0.0,0.0,0.020195221854729297,0.0,0.0,0.0,0.0,0.020195221854729297,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.010400772094726562
3799,2025-09-30T01:30:32.395147,41.90080189704895,5.189449893805431e-06,0.0,5.189449893805431e-06,0.0,0.0,0.0,0.0,0.0,0.007734884255618032,0.0,0.0,0.0,0.0,0.007734884255618032,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.010195493698120117
3849,2025-09-30T01:30:32.932506,42.43816089630127,0.0007570502930320799,0.0,0.0007570502930320799,0.0,0.0,0.0,0.0,0.0,0.14944010171426508,0.0,0.0,0.0,0.0,0.14944010171426508,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.010319232940673828
3899,2025-09-30T01:30:33.465364,42.97101926803589,1.55542711581802e-05,0.0,1.55542711581802e-05,0.0,0.0,0.0,0.0,0.0,0.0062289241523276785,0.0,0.0,0.0,0.0,0.0062289241523276785,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.012264013290405273
3949,2025-09-30T01:30:33.980913,43.486567735672,5.3876483434578404e-05,0.0,5.3876483434578404e-05,0.0,0.0,0.0,0.0,0.0,0.04219934546537414,0.0,0.0,0.0,0.0,0.04219934546537414,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.01059722900390625
3999,2025-09-30T01:30:34.515735,44.021390199661255,0.001057036453858018,0.0,0.001057036453858018,0.0,0.0,0.0,0.0,0.0,0.16937756422873573,0.0,0.0,0.0,0.0,0.16937756422873573,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.324793402091018e-06,1.8892236539613805e-06,5.305685704115604e-07,0.0001,0.010097742080688477
4049,2025-09-30T01:30:35.074811,44.580466508865356,0.00011643690231721848,0.0,0.00011643690231721848,0.0,0.0,0.0,0.0,0.0,0.04114185381969823,0.0,0.0,0.0,0.0,0.04114185381969823,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.011113166809082031
4099,2025-09-30T01:30:35.624254,45.12990951538086,0.00024756506900303066,0.0,0.00024756506900303066,0.0,0.0,0.0,0.0,0.0,0.08768129976617296,0.0,0.0,0.0,0.0,0.08768129976617296,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.010090827941894531
4149,2025-09-30T01:30:36.151958,45.65761351585388,1.9315497468141984e-07,0.0,1.9315497468141984e-07,0.0,0.0,0.0,0.0,0.0,0.0015020435246368938,0.0,0.0,0.0,0.0,0.0015020435246368938,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.010114908218383789
4199,2025-09-30T01:30:36.663182,46.16883683204651,2.4775554265943356e-05,0.0,2.4775554265943356e-05,0.0,0.0,0.0,0.0,0.0,0.01630408029592599,0.0,0.0,0.0,0.0,0.01630408029592599,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.011096715927124023
4249,2025-09-30T01:30:37.227062,46.73271656036377,0.0017486668657511473,0.0,0.0017486668657511473,0.0,0.0,0.0,0.0,0.0,0.1869039644540356,0.0,0.0,0.0,0.0,0.1869039644540356,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.010047435760498047
4299,2025-09-30T01:30:37.767910,47.27356457710266,0.0014564689481630921,0.0,0.0014564689481630921,0.0,0.0,0.0,0.0,0.0,0.17566880560464504,0.0,0.0,0.0,0.0,0.17566880560464504,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.012421846389770508
4349,2025-09-30T01:30:38.316086,47.82174062728882,6.718940858263522e-05,0.0,6.718940858263522e-05,0.0,0.0,0.0,0.0,0.0,0.042913112696505606,0.0,0.0,0.0,0.0,0.042913112696505606,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.010002613067626953
4399,2025-09-30T01:30:38.871594,48.377249002456665,0.001712089404463768,0.0,0.001712089404463768,0.0,0.0,0.0,0.0,0.0,0.2074269461045013,0.0,0.0,0.0,0.0,0.2074269461045013,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.011080741882324219
4449,2025-09-30T01:30:39.416651,48.922306060791016,0.005196294281631708,0.0,0.005196294281631708,0.0,0.0,0.0,0.0,0.0,0.35038399719978297,0.0,0.0,0.0,0.0,0.35038399719978297,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.010056495666503906
4499,2025-09-30T01:30:39.952639,49.45829367637634,0.0007712912047281861,0.0,0.0007712912047281861,0.0,0.0,0.0,0.0,0.0,0.14140418663371856,0.0,0.0,0.0,0.0,0.14140418663371856,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2723828604066512e-06,1.7954083659788012e-06,4.689857746598136e-07,0.0001,0.011191129684448242
4549,2025-09-30T01:30:40.510052,50.01570677757263,3.0285782486316748e-05,0.0,3.0285782486316748e-05,0.0,0.0,0.0,0.0,0.0,0.013238492086670087,0.0,0.0,0.0,0.0,0.013238492086670087,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.010071039199829102
4599,2025-09-30T01:30:41.054893,50.560548543930054,0.0016502750804647803,0.0,0.0016502750804647803,0.0,0.0,0.0,0.0,0.0,0.1663236369704296,0.0,0.0,0.0,0.0,0.1663236369704296,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.010104656219482422
4649,2025-09-30T01:30:41.602394,51.10804867744446,5.4751122661400586e-05,0.0,5.4751122661400586e-05,0.0,0.0,0.0,0.0,0.0,0.02616349262850001,0.0,0.0,0.0,0.0,0.02616349262850001,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.009213924407958984
4699,2025-09-30T01:30:42.116603,51.622257709503174,0.002685875166207552,0.0,0.002685875166207552,0.0,0.0,0.0,0.0,0.0,0.2171284755014176,0.0,0.0,0.0,0.0,0.2171284755014176,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.01001739501953125
4749,2025-09-30T01:30:42.678579,52.18423390388489,9.28766075958265e-06,0.0,9.28766075958265e-06,0.0,0.0,0.0,0.0,0.0,0.011799729245677468,0.0,0.0,0.0,0.0,0.011799729245677468,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.01250910758972168
4799,2025-09-30T01:30:43.212678,52.71833348274231,0.00021437238319776952,0.0,0.00021437238319776952,0.0,0.0,0.0,0.0,0.0,0.04297076747412639,0.0,0.0,0.0,0.0,0.04297076747412639,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.010076045989990234
4849,2025-09-30T01:30:43.745938,53.2515926361084,6.167258106870577e-05,0.0,6.167258106870577e-05,0.0,0.0,0.0,0.0,0.0,0.03219512245615718,0.0,0.0,0.0,0.0,0.03219512245615718,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.009001731872558594
4899,2025-09-30T01:30:44.275239,53.7808940410614,1.2447128483472625e-06,0.0,1.2447128483472625e-06,0.0,0.0,0.0,0.0,0.0,0.005429123904003624,0.0,0.0,0.0,0.0,0.005429123904003624,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.010085344314575195
4949,2025-09-30T01:30:44.832547,54.338202476501465,2.1369653040892445e-05,0.0,2.1369653040892445e-05,0.0,0.0,0.0,0.0,0.0,0.027255290195944755,0.0,0.0,0.0,0.0,0.027255290195944755,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.010131597518920898
4999,2025-09-30T01:30:45.371392,54.877047061920166,2.2411089958040975e-05,0.0,2.2411089958040975e-05,0.0,0.0,0.0,0.0,0.0,0.033469269565959664,0.0,0.0,0.0,0.0,0.033469269565959664,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.170623249890923e-06,1.7245674825971946e-06,5.222492518441868e-07,0.0001,0.010073661804199219
5049,2025-09-30T01:30:45.898443,55.40409755706787,0.00020353896252345294,0.0,0.00020353896252345294,0.0,0.0,0.0,0.0,0.0,0.06560273837446504,0.0,0.0,0.0,0.0,0.06560273837446504,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.009998559951782227
5099,2025-09-30T01:30:46.419215,55.92487025260925,0.00010401081090094522,0.0,0.00010401081090094522,0.0,0.0,0.0,0.0,0.0,0.04956101325559436,0.0,0.0,0.0,0.0,0.04956101325559436,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.010080575942993164
5149,2025-09-30T01:30:46.945639,56.45129418373108,3.490839299047366e-05,0.0,3.490839299047366e-05,0.0,0.0,0.0,0.0,0.0,0.023118075001786052,0.0,0.0,0.0,0.0,0.023118075001786052,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.01050424575805664
5199,2025-09-30T01:30:47.494287,56.9999418258667,0.004971777554601431,0.0,0.004971777554601431,0.0,0.0,0.0,0.0,0.0,0.35240437966535104,0.0,0.0,0.0,0.0,0.35240437966535104,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.011002540588378906
5249,2025-09-30T01:30:48.042727,57.5483820438385,0.007683732081204653,0.0,0.007683732081204653,0.0,0.0,0.0,0.0,0.0,0.4540677850088264,0.0,0.0,0.0,0.0,0.4540677850088264,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.010002374649047852
5299,2025-09-30T01:30:48.573892,58.07954692840576,0.0008255167049355805,0.0,0.0008255167049355805,0.0,0.0,0.0,0.0,0.0,0.07361531939487877,0.0,0.0,0.0,0.0,0.07361531939487877,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.011118173599243164
5349,2025-09-30T01:30:49.115429,58.621084213256836,7.316687060665572e-06,0.0,7.316687060665572e-06,0.0,0.0,0.0,0.0,0.0,0.01009767223002708,0.0,0.0,0.0,0.0,0.01009767223002708,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.012200117111206055
5399,2025-09-30T01:30:49.667508,59.173163175582886,6.038710580469342e-06,0.0,6.038710580469342e-06,0.0,0.0,0.0,0.0,0.0,0.007418783919877361,0.0,0.0,0.0,0.0,0.007418783919877361,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.01029205322265625
5449,2025-09-30T01:30:50.214227,59.719882011413574,4.710258144768886e-05,0.0,4.710258144768886e-05,0.0,0.0,0.0,0.0,0.0,0.03806084402612119,0.0,0.0,0.0,0.0,0.03806084402612119,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.00923299789428711
5499,2025-09-30T01:30:50.749679,60.25533366203308,0.0002224558702437207,0.0,0.0002224558702437207,0.0,0.0,0.0,0.0,0.0,0.06376247134199321,0.0,0.0,0.0,0.0,0.06376247134199321,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.3309793303051265e-06,1.865940021161805e-06,4.884289523943153e-07,0.0001,0.010139942169189453
5549,2025-09-30T01:30:51.305778,60.81143307685852,7.863283826736733e-06,0.0,7.863283826736733e-06,0.0,0.0,0.0,0.0,0.0,0.011115551946633032,0.0,0.0,0.0,0.0,0.011115551946633032,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.010078907012939453
5599,2025-09-30T01:30:51.827053,61.33270812034607,5.380790025810711e-05,0.0,5.380790025810711e-05,0.0,0.0,0.0,0.0,0.0,0.0434516277356969,0.0,0.0,0.0,0.0,0.0434516277356969,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.011002779006958008
5649,2025-09-30T01:30:52.367496,61.87315130233765,1.80648457899224e-05,0.0,1.80648457899224e-05,0.0,0.0,0.0,0.0,0.0,0.018151869120234764,0.0,0.0,0.0,0.0,0.018151869120234764,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.01139378547668457
5699,2025-09-30T01:30:52.884639,62.39029407501221,4.334166078479029e-06,0.0,4.334166078479029e-06,0.0,0.0,0.0,0.0,0.0,0.011646823055005308,0.0,0.0,0.0,0.0,0.011646823055005308,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.011583089828491211
5749,2025-09-30T01:30:53.413705,62.91936016082764,8.962439460447058e-05,0.0,8.962439460447058e-05,0.0,0.0,0.0,0.0,0.0,0.051325817386971784,0.0,0.0,0.0,0.0,0.051325817386971784,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.009074687957763672
5799,2025-09-30T01:30:53.995053,63.50070786476135,0.0001246665487997234,0.0,0.0001246665487997234,0.0,0.0,0.0,0.0,0.0,0.06370050448286124,0.0,0.0,0.0,0.0,0.06370050448286124,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.011132478713989258
5849,2025-09-30T01:30:54.533033,64.03868842124939,0.00018057096167467535,0.0,0.00018057096167467535,0.0,0.0,0.0,0.0,0.0,0.05722472521681398,0.0,0.0,0.0,0.0,0.05722472521681398,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.010596275329589844
5899,2025-09-30T01:30:55.062609,64.56826376914978,8.082544809440151e-05,0.0,8.082544809440151e-05,0.0,0.0,0.0,0.0,0.0,0.04153814003228035,0.0,0.0,0.0,0.0,0.04153814003228035,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.011024713516235352
5949,2025-09-30T01:30:55.596110,65.10176491737366,3.330051913508214e-05,0.0,3.330051913508214e-05,0.0,0.0,0.0,0.0,0.0,0.023603857142789505,0.0,0.0,0.0,0.0,0.023603857142789505,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.010132074356079102
5999,2025-09-30T01:30:56.121952,65.62760663032532,0.00012107591464882717,0.0,0.00012107591464882717,0.0,0.0,0.0,0.0,0.0,0.058347532136007005,0.0,0.0,0.0,0.0,0.058347532136007005,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.279243747376313e-06,1.754315462676459e-06,4.7135037561929494e-07,0.0001,0.010069608688354492
6049,2025-09-30T01:30:56.708569,66.21422386169434,6.018119165673852e-06,0.0,6.018119165673852e-06,0.0,0.0,0.0,0.0,0.0,0.009235180193405617,0.0,0.0,0.0,0.0,0.009235180193405617,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.010030031204223633
6099,2025-09-30T01:30:57.238641,66.744295835495,0.001509525696747005,0.0,0.001509525696747005,0.0,0.0,0.0,0.0,0.0,0.17909088819895502,0.0,0.0,0.0,0.0,0.17909088819895502,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.011080503463745117
6149,2025-09-30T01:30:57.775603,67.28125762939453,4.6363225010281894e-06,0.0,4.6363225010281894e-06,0.0,0.0,0.0,0.0,0.0,0.0010669037407451145,0.0,0.0,0.0,0.0,0.0010669037407451145,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.009054422378540039
6199,2025-09-30T01:30:58.311471,67.81712651252747,3.647754419944249e-05,0.0,3.647754419944249e-05,0.0,0.0,0.0,0.0,0.0,0.015593375424435516,0.0,0.0,0.0,0.0,0.015593375424435516,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.010041952133178711
6249,2025-09-30T01:30:58.846332,68.35198736190796,2.0659863366745412e-05,0.0,2.0659863366745412e-05,0.0,0.0,0.0,0.0,0.0,0.01552328924859322,0.0,0.0,0.0,0.0,0.01552328924859322,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.010478019714355469
6299,2025-09-30T01:30:59.383909,68.88956356048584,0.002393910428509116,0.0,0.002393910428509116,0.0,0.0,0.0,0.0,0.0,0.2771885481543185,0.0,0.0,0.0,0.0,0.2771885481543185,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.01329493522644043
6349,2025-09-30T01:30:59.955844,69.46149921417236,0.00016536223120056093,0.0,0.00016536223120056093,0.0,0.0,0.0,0.0,0.0,0.05367462674368377,0.0,0.0,0.0,0.0,0.05367462674368377,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.013151407241821289
6399,2025-09-30T01:31:00.512038,70.01769304275513,5.789666829514317e-05,0.0,5.789666829514317e-05,0.0,0.0,0.0,0.0,0.0,0.04597243255722035,0.0,0.0,0.0,0.0,0.04597243255722035,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.01008296012878418
6449,2025-09-30T01:31:01.050327,70.5559823513031,0.00017346855020150542,0.0,0.00017346855020150542,0.0,0.0,0.0,0.0,0.0,0.07410544316254422,0.0,0.0,0.0,0.0,0.07410544316254422,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.012605667114257812
6499,2025-09-30T01:31:01.595703,71.10135817527771,5.43412488696049e-06,0.0,5.43412488696049e-06,0.0,0.0,0.0,0.0,0.0,0.012997224277022905,0.0,0.0,0.0,0.0,0.012997224277022905,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2784764749085298e-06,1.7594475139048882e-06,4.823377821594477e-07,0.0001,0.012002944946289062
6549,2025-09-30T01:31:02.138570,71.64422488212585,8.214540230255807e-07,0.0,8.214540230255807e-07,0.0,0.0,0.0,0.0,0.0,0.005860420401225556,0.0,0.0,0.0,0.0,0.005860420401225556,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.013326644897460938
6599,2025-09-30T01:31:02.677004,72.18265891075134,2.0112987840548158e-05,0.0,2.0112987840548158e-05,0.0,0.0,0.0,0.0,0.0,0.00916877135397289,0.0,0.0,0.0,0.0,0.00916877135397289,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.013471603393554688
6649,2025-09-30T01:31:03.241471,72.74712610244751,0.0002713800349738449,0.0,0.0002713800349738449,0.0,0.0,0.0,0.0,0.0,0.10485250944177986,0.0,0.0,0.0,0.0,0.10485250944177986,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.010064363479614258
6699,2025-09-30T01:31:03.766891,73.27254557609558,0.0007639492396265268,0.0,0.0007639492396265268,0.0,0.0,0.0,0.0,0.0,0.10060320921885749,0.0,0.0,0.0,0.0,0.10060320921885749,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.010002374649047852
6749,2025-09-30T01:31:04.300004,73.80565857887268,1.7777239918359555e-05,0.0,1.7777239918359555e-05,0.0,0.0,0.0,0.0,0.0,0.018748220596346954,0.0,0.0,0.0,0.0,0.018748220596346954,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.013002872467041016
6799,2025-09-30T01:31:04.833721,74.3393759727478,0.0011062687262892723,0.0,0.0011062687262892723,0.0,0.0,0.0,0.0,0.0,0.21103834414408995,0.0,0.0,0.0,0.0,0.21103834414408995,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.013170003890991211
6849,2025-09-30T01:31:05.386309,74.89196419715881,0.00010580512025626376,0.0,0.00010580512025626376,0.0,0.0,0.0,0.0,0.0,0.047756644206149945,0.0,0.0,0.0,0.0,0.047756644206149945,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.01012873649597168
6899,2025-09-30T01:31:05.915358,75.42101335525513,2.0044117263751104e-05,0.0,2.0044117263751104e-05,0.0,0.0,0.0,0.0,0.0,0.014975679457206684,0.0,0.0,0.0,0.0,0.014975679457206684,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.012119293212890625
6949,2025-09-30T01:31:06.494568,76.00022315979004,0.016179943457245827,0.0,0.016179943457245827,0.0,0.0,0.0,0.0,0.0,0.36694668881786174,0.0,0.0,0.0,0.0,0.36694668881786174,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.009301185607910156
6999,2025-09-30T01:31:07.029086,76.5347409248352,0.0007561519159935415,0.0,0.0007561519159935415,0.0,0.0,0.0,0.0,0.0,0.16364783177719952,0.0,0.0,0.0,0.0,0.16364783177719952,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.2841185252909781e-06,1.7690350659904652e-06,4.915431190966046e-07,0.0001,0.014339685440063477
7049,2025-09-30T01:31:07.568341,77.07399559020996,0.0001252767542609945,0.0,0.0001252767542609945,0.0,0.0,0.0,0.0,0.0,0.06087031509977029,0.0,0.0,0.0,0.0,0.06087031509977029,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.012138843536376953
7099,2025-09-30T01:31:08.097415,77.60307002067566,9.084730845643207e-05,0.0,9.084730845643207e-05,0.0,0.0,0.0,0.0,0.0,0.03864163839661354,0.0,0.0,0.0,0.0,0.03864163839661354,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.01311945915222168
7149,2025-09-30T01:31:08.639663,78.1453185081482,1.4595530956285074e-05,0.0,1.4595530956285074e-05,0.0,0.0,0.0,0.0,0.0,0.01970801210689321,0.0,0.0,0.0,0.0,0.01970801210689321,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.010131597518920898
7199,2025-09-30T01:31:09.158195,78.6638503074646,0.0026508276350796223,0.0,0.0026508276350796223,0.0,0.0,0.0,0.0,0.0,0.19184965048144126,0.0,0.0,0.0,0.0,0.19184965048144126,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.012143135070800781
